battery_id,cycle_index,discharge_num,capacity,ambient_temp,mean_discharge_voltage,min_discharge_voltage,max_temperature,mean_temperature,discharge_duration,soh,capacity_fade_rate,rul_warning,rul_eol
B0005,612,167,1.3090153642307354,24.0,3.471070722008039,2.6787137407179737,41.047029587744966,33.71351889594897,2802.016,0.705103277055252,-0.021562842092794687,0,0.0
B0005,614,168,1.3250793286429356,24.0,3.475472204020004,2.655378369801326,41.051007697556734,33.86531768239223,2820.39,0.7137561578838874,-0.01606396441220026,0,0.0
B0006,2,1,2.035337591005598,24.0,3.556946061827572,2.4757677568281857,39.16298653238707,32.142777859921516,3690.234,1.0,0.0,60,101.0
B0006,4,2,2.0251402460314116,24.0,3.56147580138708,2.35152551190002,39.2462026826329,32.29307515705474,3672.344,0.9949898508143074,0.01019734497418634,59,100.0
B0006,6,3,2.013326371345464,24.0,3.5667524696413215,2.4404797151065436,38.999202460252846,32.24414709253608,3651.641,0.9891854698908897,0.011813874685947745,58,99.0
B0006,8,4,2.0132846655407413,24.0,3.5687953371516272,2.4791558539003917,38.843627771866515,32.14711742429942,3631.563,0.9891649790372313,4.170580472262486e-05,57,98.0
B0006,10,5,2.000528337624771,24.0,3.563970503289941,2.280187848173442,38.97798888258284,32.06687277315468,3629.172,0.9828975529491258,0.012756327915970367,56,97.0
B0006,12,6,2.0138990759931645,24.0,3.5735512387791406,2.4392842568466446,38.83989920742278,32.03447836207717,3652.281,0.989466850557287,-0.013370738368393642,55,96.0
B0006,14,7,2.013101105626967,24.0,3.5711391343785897,2.2812068449406446,39.04610837498471,32.11157496697372,3650.828,0.98907479256665,0.0007979703661975535,54,95.0
B0006,16,8,1.9687898262728398,24.0,3.5681507462163036,2.366410527029613,38.87507521022778,32.112576242471775,3572.453,0.9673038197560735,0.04431127935412715,53,94.0
B0006,18,9,1.9681661764334244,24.0,3.5692834155812436,2.436020049578708,38.7260539826455,32.03566207329278,3550.594,0.9669974087497759,0.00062364983941543,52,93.0
B0006,20,10,1.9572307917560536,24.0,3.563388513484579,2.1864377487643725,38.98629728904917,31.99527968872302,3551.25,0.9616246466459876,0.010935384677370763,51,92.0
B0006,22,11,1.9455991514129352,24.0,3.566658719765511,2.3406023605912454,38.65978861919643,31.874127571841353,3530.25,0.9559098009149796,0.011631640343118477,50,91.0
B0006,25,12,1.9347505044841131,24.0,3.5687035970122842,2.4263021374140443,38.84979195732924,32.120959708576166,3491.016,0.9505796547137972,0.010848646928822037,49,90.0
B0006,27,13,1.9232799539368028,24.0,3.569207084156356,2.4753697700007034,38.75128344015104,32.11021168908644,3470.281,0.9449439554578114,0.011470550547310276,48,89.0
B0006,29,14,1.911889930948487,24.0,3.5659271296109383,2.342364523655007,38.76853764058789,31.989061278918154,3470.0,0.939347820920401,0.011390022988315929,47,88.0
B0006,31,15,1.9010667141979305,24.0,3.5612417270649486,2.188400081882664,38.84686112344348,31.878814448635442,3450.297,0.9340301690486008,0.01082321675055642,46,87.0
B0006,33,16,1.8891989948061458,24.0,3.557881987836072,2.1206980945954057,38.865889781652804,31.767450711024402,3429.407,0.9281993331989463,0.011867719391784659,45,86.0
B0006,35,17,1.878278372248849,24.0,3.56282437243777,2.369981457799298,38.647578733807656,31.78991634963658,3409.484,0.9228338240050139,0.010920622557296866,44,85.0
B0006,37,18,1.8675697161520206,24.0,3.5591953280168633,2.247991649924625,38.79218188173866,31.82883467218067,3390.422,0.9175724579573611,0.010708656096828362,43,84.0
B0006,39,19,1.8675892574453767,24.0,3.5580906165580983,2.4115317107898875,38.77022223929529,31.890449470827843,3390.281,0.9175820589657847,-1.9541293356128975e-05,42,83.0
B0006,42,20,1.979626548250818,24.0,3.565899462157853,2.2033558468593775,37.54320599748628,31.51177053595285,3591.734,0.9726281070025072,-0.11203729080544123,41,82.0
B0006,46,21,1.9575499080884022,24.0,3.570814209348872,2.35887751155593,37.90362577530197,31.874488497680712,3552.297,0.9617814345585967,0.022076640162415728,40,81.0
B0006,50,22,1.9458150170787551,24.0,3.5666817833633124,2.218672914041916,37.6701605139887,31.53911453638972,3531.578,0.956015859814876,0.011734891009647086,39,80.0
B0006,54,23,1.9242461121680094,24.0,3.5668392745025836,2.339723057947995,37.34166959188387,31.220866832188786,3492.907,0.945418647339628,0.0215689049107457,38,79.0
B0006,58,24,1.9459811331421641,24.0,3.571051969392875,2.3997508208942735,37.28979017254232,31.119005145018026,3511.594,0.9560974757905958,-0.021735020974154695,37,78.0
B0006,62,25,1.901407930553079,24.0,3.5666308474029793,2.491410879472442,37.16794481484507,31.033244078156734,3431.9370000000054,0.9341978151219875,0.04457320258908504,36,77.0
B0006,66,26,1.878674213680085,24.0,3.5527392240854914,2.1387303309558976,37.51577848501052,31.001249222460967,3431.125,0.923028308415357,0.022733716872994192,35,76.0
B0006,70,27,1.8683061328264219,24.0,3.5560959755046615,2.346064498302046,37.24165964092258,30.921434744041356,3412.406,0.9179342734506019,0.010368080853663031,34,75.0
B0006,74,28,1.8560244070082998,24.0,3.5504500858303394,2.327337743316428,37.27233216178077,30.929360248207214,3410.688,0.9119000283836427,0.012281725818122036,33,74.0
B0006,78,29,1.8451997961855777,24.0,3.546007083640312,2.4863117233366316,37.207134503019795,31.00810965793079,3410.718,0.9065816915777205,0.010824610822722125,32,73.0
B0006,82,30,1.857228890885317,24.0,3.554257954720065,2.2921663510920895,37.49607769896255,30.96779499306422,3392.719,0.9124918141799352,-0.012029094699739229,31,72.0
B0006,86,31,1.9247760889090635,24.0,3.555857469677978,2.4343006861812118,37.250073961181094,31.10097217303459,3470.672,0.9456790349742867,-0.06754719802374654,30,71.0
B0006,90,32,1.8822317526092551,24.0,3.5537306734803207,2.472619908000758,37.39699052067588,31.307368922041046,3414.109,0.9247761948322795,0.04254433629980836,29,70.0
B0006,94,33,1.855276687885587,24.0,3.5452650003621513,2.403422072720937,37.2852066420257,31.131339987164562,3395.219,0.9115326597829658,0.026955064723668043,28,69.0
B0006,98,34,1.8392508917181876,24.0,3.538408778928339,2.4006679782182205,37.080390421974414,30.828713779105055,3386.0,0.9036588818710266,0.01602579616739952,27,68.0
B0006,102,35,1.8185396073994429,24.0,3.5297688311332673,2.3194299432177345,36.98024266357476,30.761533072057244,3368.187,0.8934830346748316,0.020711284318744694,26,67.0
B0006,106,36,1.8134770059567056,24.0,3.5300676840423306,2.3401731734980076,37.598741245467004,31.30305692941581,3368.266,0.8909956824708977,0.005062601442737291,25,66.0
B0006,110,37,1.7971018450305436,24.0,3.5248882875629555,2.3829603510808774,37.33680914521836,31.06432144678013,3358.719,0.8829502550201761,0.01637516092616198,24,65.0
B0006,114,38,1.7810046294120476,24.0,3.5190926887152725,2.351855540704836,37.39499820465976,30.96654665282149,3339.5,0.8750413873759919,0.016097215618495975,23,64.0
B0006,118,39,1.7710130422682329,24.0,3.5151810230271,2.3535104841115886,37.35233964342659,30.826455697992966,3331.265,0.8701323309187394,0.009991587143814762,22,63.0
B0006,122,40,1.7604712448170943,24.0,3.514029112834162,2.3948058223938364,37.58677381866742,31.080769482413952,3321.188,0.864952945691579,0.01054179745113859,21,62.0
B0006,126,41,1.7502913788006587,24.0,3.514139684003936,2.4418858444380294,38.207044569893476,31.694287817425337,3321.844,0.859951384249673,0.010179866016435613,20,61.0
B0006,130,42,1.7394925037732578,24.0,3.509578354212467,2.391848815367812,38.340431886092745,31.875581783696685,3311.828,0.8546456919285944,0.010798875027400845,19,60.0
B0006,134,43,1.7546766553637203,24.0,3.5110708693292705,2.3166154227865463,38.521539672721865,31.543288143901563,3327.391,0.8621059538809914,-0.015184151590462491,18,59.0
B0006,136,44,1.7659390941842175,24.0,3.5159179315855056,2.4110989960643794,38.03707160241571,31.420983409991024,3312.078,0.867639403894526,-0.011262438820497156,17,58.0
B0006,140,45,1.7337887419624838,24.0,3.50585340727078,2.4510125175432287,37.934285687720596,31.15837149963786,3293.172,0.8518433254632082,0.03215035222173368,16,57.0
B0006,144,46,1.713325912040734,24.0,3.5010379345914444,2.471216186082459,37.88470784051604,31.15661421699882,3275.328,0.8417895486292435,0.020462829921749748,15,56.0
B0006,148,47,1.7024077813673466,24.0,3.497407662636496,2.470968641396993,38.065368726791895,31.206611383963253,3265.016,0.8364252637451849,0.010918130673387427,14,55.0
B0006,150,48,1.82371946178183,24.0,3.5388872766749144,2.4288023941361625,39.788440481350335,33.61169282822636,3328.937,0.8960279954741002,-0.12131168041448337,13,54.0
B0006,154,49,1.8081284050314708,24.0,3.5327430295356828,2.3551430866643166,39.212903178007906,32.85630077141311,3329.266,0.8883678132914206,0.015591056750359211,12,53.0
B0006,158,50,1.7757610945034283,24.0,3.521214759733266,2.365933525789291,38.66937823121345,32.210981559158874,3301.579,0.8724651391251901,0.032367310528042426,11,52.0
B0006,162,51,1.7447409841836798,24.0,3.5093111439506677,2.3481961394586457,38.5170065164806,31.965090081650274,3283.563,0.8572243699983239,0.031020110319748495,10,51.0
B0006,166,52,1.729207034132373,24.0,3.50716091973708,2.46945948630322,38.292505299491516,31.744801840189538,3275.125,0.8495922454210777,0.015533950051306755,9,50.0
B0006,170,53,1.7081086552553244,24.0,3.500928918686389,2.4666715880697576,38.52091685291118,31.876564068962466,3265.656,0.8392262113192732,0.021098378877048685,8,49.0
B0006,174,54,1.6975954237461768,24.0,3.4973019898820894,2.4482931262785135,38.95436345473558,32.24289319481841,3266.093,0.8340608610817466,0.010513231509147625,7,48.0
B0006,178,55,1.6820634524029463,24.0,3.4929038301187156,2.4745215382882586,38.731363854696035,32.07305565938816,3257.594,0.8264297086813447,0.015531971343230477,6,47.0
B0006,182,56,1.6714768322295086,24.0,3.488659224822318,2.469127855241356,38.74827601131975,32.030140929891196,3248.593,0.821228301199745,0.0105866201734377,5,46.0
B0006,186,57,1.6607591387047655,24.0,3.4822930804774015,2.4177173347922416,38.84227056628921,31.984935871368258,3238.766,0.8159624948921792,0.010717693524743055,4,45.0
B0006,190,58,1.651121015038069,24.0,3.477575664197982,2.3775131079338427,39.221381996208315,32.23677365476226,3240.14,0.8112271017518528,0.009638123666696474,3,44.0
B0006,194,59,1.6401349256190927,24.0,3.4787436506489255,2.443723814618984,39.466510899162515,32.56097148037261,3230.109,0.8058294274458677,0.010986089418976386,2,43.0
B0006,198,60,1.6291999416165441,24.0,3.4740152461288862,2.4324278256917147,39.352653481724175,32.48984985901219,3229.7810000000027,0.8004568622012265,0.010934984002548553,1,42.0
B0006,202,61,1.6088496302961666,24.0,3.4718387718772696,2.494085641889116,39.31890647034385,32.42612199208859,3212.469,0.7904583678923177,0.020350311320377568,0,41.0
B0006,206,62,1.6035244898969248,24.0,3.463180130644551,2.382347172890769,39.47196886600465,32.29984271249387,3213.219,0.7878420253146665,0.005325140399241812,0,40.0
B0006,210,63,1.5989712144027983,24.0,3.463469391967206,2.406668297987779,39.74009698783903,32.610757585145336,3203.578,0.7856049146190022,0.00455327549412643,0,39.0
B0006,214,64,1.5876273123575604,24.0,3.46021805164007,2.4204142690378765,39.03600072360686,32.25699351958767,3195.125,0.780031440176547,0.011343902045237941,0,38.0
B0006,216,65,1.5829719744686166,24.0,3.462574876665621,2.4507845245525193,39.16106395962828,32.47193402838835,3195.3129999999946,0.7777441842886215,0.004655337888943789,0,37.0
B0006,220,66,1.567137636713563,24.0,3.4537077937586056,2.3930328819230717,39.20051799483514,32.40219271195366,3186.297,0.7699644735295673,0.015834337755053607,0,36.0
B0006,224,67,1.5613446139713882,24.0,3.4514035349888337,2.3938995980718403,39.15878418316098,32.30987415652578,3176.438,0.7671182514739364,0.005793022742174747,0,35.0
B0006,228,68,1.5511711892790419,24.0,3.450781146333252,2.4373294683003053,39.18225956809825,32.35440526839345,3167.593,0.762119854776846,0.010173424692346389,0,34.0
B0006,232,69,1.5406741606295171,24.0,3.446105572450592,2.3705330061374523,39.38159156766375,32.4731363791227,3167.719,0.7569624653118686,0.010497028649524731,0,33.0
B0006,236,70,1.5253138744624433,24.0,3.4418152533277144,2.351294851260762,39.44712875501599,32.52334649341759,3159.077999999994,0.7494156650980108,0.015360286167073856,0,32.0
B0006,240,71,1.5301570318067428,24.0,3.445008015985666,2.436845595522602,39.40950590627068,32.518264823491045,3148.829,0.7517952002501654,-0.00484315734429952,0,31.0
B0006,244,72,1.5246566834474087,24.0,3.441164687975023,2.39030487147494,39.48443326993031,32.5437072434024,3149.094,0.7490927746753414,0.005500348359334106,0,30.0
B0006,248,73,1.5145492986655427,24.0,3.443620591429828,2.4892160721496315,39.4416762582387,32.562223096007365,3140.547,0.744126824640059,0.010107384781866013,0,29.0
B0006,252,74,1.509391504602082,24.0,3.439943269617906,2.450611393803655,39.53866201326228,32.58978020040808,3131.625,0.7415927024943012,0.005157794063460619,0,28.0
B0006,256,75,1.5039974333050705,24.0,3.43602719305159,2.4111946043456745,39.5867547936938,32.57089563557426,3121.907,0.7389424928579005,0.005394071297011527,0,27.0
B0006,260,76,1.4935201918040188,24.0,3.436309312279291,2.4609139768640715,39.499752884420865,32.537854347094196,3122.125,0.7337948251946333,0.01047724150105167,0,26.0
B0006,264,77,1.4876323024497422,24.0,3.430470227771154,2.378420264362521,39.9686395722832,32.65645090520509,3121.672,0.7309019933714036,0.005887889354276643,0,25.0
B0006,266,78,1.5302876214401704,24.0,3.4417311090871063,2.3844697219937414,40.42668250871336,33.180785234653264,3120.86,0.7518593614163546,-0.04265531899042818,0,24.0
B0006,270,79,1.5040760088360112,24.0,3.4355429213552537,2.448639661640692,40.02451449021777,32.71220835503141,3103.828,0.7389810985080334,0.026211612604159162,0,23.0
B0006,274,80,1.4887593608730894,24.0,3.4272336842373576,2.362869757217078,40.02167483360719,32.543943889007906,3095.094,0.7314557385723608,0.01531664796292187,0,22.0
B0006,278,81,1.4782779285546637,24.0,3.4307536518687556,2.479712742728869,40.078211781584145,32.6655410721976,3095.781,0.7263060118809538,0.010481432318425687,0,21.0
B0006,282,82,1.478459982215684,24.0,3.430880434209888,2.4609902569842412,40.565789328351094,33.160922870564626,3094.328,0.7263954583009604,-0.00018205366102042042,0,20.0
B0006,286,83,1.473214844899973,24.0,3.431984614031654,2.4794507375590507,40.75221353269305,33.414445545408455,3086.531,0.7238184227571322,0.00524513731571119,0,19.0
B0006,290,84,1.4675164935067897,24.0,3.426913589626702,2.421513989921717,40.71162611325717,33.3541679486525,3085.625,0.7210187145326269,0.005698351393183199,0,18.0
B0006,294,85,1.4516292657521335,24.0,3.4220422356705154,2.3927989623544175,40.58721297402195,33.13634596100404,3067.203,0.7132130179126343,0.01588722775465623,0,17.0
B0006,298,86,1.4519237720967177,24.0,3.4202687142856667,2.410475236770924,40.37035790264624,32.92241762841388,3058.157,0.7133577144710262,-0.0002945063445842777,0,16.0
B0006,302,87,1.4471484694777745,24.0,3.4248208106770663,2.4915333699239977,40.667923693760464,33.20338483123576,3058.812,0.711011517633683,0.004775302618943211,0,15.0
B0006,306,88,1.4468538105659885,24.0,3.4234990883192666,2.444861994529003,40.990356883952465,33.533950654066935,3058.578,0.7108667461161282,0.00029465891178603876,0,14.0
B0006,310,89,1.4416741930284678,24.0,3.4247420964314874,2.4840755398082255,40.997744028174516,33.5767934055627,3049.328,0.708321901683239,0.00517961753752072,0,13.0
B0006,313,90,1.5935866593100128,24.0,3.450702139255875,2.479017302613424,40.77265883698999,33.224088400657315,3177.219,0.7829593804744059,-0.15191246628154498,0,12.0
B0006,316,91,1.5463902376915637,24.0,3.4480475429907522,2.4820670710190385,40.522204934304625,33.37083344726966,3082.937,0.759770882494014,0.04719642161844906,0,11.0
B0006,320,92,1.51470559175661,24.0,3.4399481891896455,2.452449045714353,40.57746834859555,33.43366634309322,3074.266,0.7442036144029749,0.03168464593495379,0,10.0
B0006,324,93,1.4989786083335404,24.0,3.434112914501242,2.4198491932573414,40.516963879873735,33.28676739403043,3066.0,0.7364766488653811,0.01572698342306955,0,9.0
B0006,328,94,1.4831110745410492,24.0,3.4325600940363916,2.4706823501191706,40.34325381638243,33.14347737377552,3056.437,0.7286806282628964,0.015867533792491173,0,8.0
B0006,332,95,1.4729664825468278,24.0,3.4270614887575657,2.413759774558071,40.39341126895154,33.11021541795579,3048.219,0.7236963976177928,0.010144591994221352,0,7.0
B0006,336,96,1.4627604396099307,24.0,3.427340316812041,2.4562499847243027,40.46341487442664,33.18991802149879,3039.218,0.7186819749578868,0.010206042936897086,0,6.0
B0006,340,97,1.4518364681062514,24.0,3.423482197888437,2.401794655879554,40.5818264138806,33.26265398635676,3039.047,0.7133148203630159,0.010923971503679297,0,5.0
B0006,344,98,1.4468670644030392,24.0,3.4220957701069374,2.4087687236133313,40.61670777074496,33.299978841087025,3030.375,0.7108732579778997,0.004969403703212194,0,4.0
B0006,348,99,1.441380399427779,24.0,3.421883545422636,2.4308118485818704,40.631647661681036,33.31663547841367,3021.0,0.7081775553094546,0.005486664975260291,0,3.0
B0006,352,100,1.431210744960774,24.0,3.4195777411151886,2.398886415333129,40.74323383889164,33.39150630507064,3021.75,0.7031810109956533,0.010169654467004907,0,2.0
B0006,356,101,1.4260247179525716,24.0,3.4175281789596474,2.3814379490849835,40.81715493531611,33.41522427488497,3012.265,0.7006330174681323,0.005186027008202476,0,1.0
B0006,360,102,1.420487649966195,24.0,3.4197860540725715,2.459885297095542,40.72877617289365,33.39690850726103,3002.641,0.6979125508434085,0.005537067986376654,0,0.0
B0006,364,103,1.4207006230355006,24.0,3.4171369298988705,2.4007285025453995,41.45494452672042,33.73731993653,3012.0,0.6980171885557206,-0.0002129730693056775,0,0.0
B0006,367,104,1.452255804330839,24.0,3.4305347141293625,2.472830716079143,41.39678877103747,34.08965316576344,3020.11,0.7135208482113887,-0.0315551812953383,0,0.0
B0006,371,105,1.431557632772571,24.0,3.4250844180972875,2.467318928642863,41.36669473718026,33.9987286593769,3002.172000000006,0.7033514435633659,0.02069817155826792,0,0.0
B0006,375,106,1.415015751158943,24.0,3.4171339862792935,2.3692462667540997,41.37787352037061,33.907397114007345,2992.703,0.6952241030736463,0.016541881613628018,0,0.0
B0006,379,107,1.4097311506517451,24.0,3.417521467040602,2.4482618595124874,41.140956091698214,33.70518417605219,2964.468,0.6926276785146194,0.005284600507197812,0,0.0
B0006,383,108,1.404917318129309,24.0,3.4181623236680356,2.4598632768748825,41.2168813199875,33.7458832944166,2983.375,0.6902625512041874,0.004813832522436057,0,0.0
B0006,387,109,1.395164296571563,24.0,3.420331935905118,2.497869764845928,41.40391881889191,34.01657212624259,2975.297,0.6854707065486149,0.009753021557746155,0,0.0
B0006,391,110,1.3945343832614077,24.0,3.4192916311692465,2.472236707252471,41.586571331198584,34.175023374593785,2974.9850000000006,0.6851612181802287,0.0006299133101552723,0,0.0
B0006,395,111,1.3893171179312644,24.0,3.414352330355796,2.4278749904763077,41.43504077863728,33.976109677640174,2966.25,0.6825978766720686,0.005217265330143217,0,0.0
B0006,399,112,1.3838379472327809,24.0,3.412701167144591,2.4275905200235055,41.37436880579148,33.84150372451663,2956.359,0.6799058560840853,0.005479170698483582,0,0.0
B0006,403,113,1.3736814238195123,24.0,3.410409522809144,2.37337869163978,41.66477948989921,34.1008464215818,2956.344,0.674915763306282,0.010156523413268559,0,0.0
B0006,407,114,1.3786059891863676,24.0,3.414419320260644,2.4248604132549767,41.81816829502593,34.34663683304219,2956.406,0.6773352957654757,-0.00492456536685526,0,0.0
B0006,411,115,1.3737600299108574,24.0,3.4131710032395315,2.426962848243194,41.686647000781186,34.216231530637586,2947.266,0.6749543839713218,0.0048459592755101255,0,0.0
B0006,415,116,1.3682580583942712,24.0,3.4107019261975147,2.417287750352038,41.565382893773936,34.041617020161176,2937.984,0.6722511609085237,0.005501971516586268,0,0.0
B0006,419,117,1.3633024037317505,24.0,3.4089059214760367,2.4185087281747166,41.46394809540406,33.890212870710734,2929.125,0.6698163536881292,0.004955654662520681,0,0.0
B0006,423,118,1.3580966140172601,24.0,3.4134080258317576,2.480937393224248,41.6123634180086,34.116762412437,2928.454,0.6672586503678076,0.005205789714490372,0,0.0
B0006,427,119,1.353269090999531,24.0,3.411221044859532,2.4078214169511205,42.0075404495327,34.490493589415046,2929.375,0.6648867966571198,0.004827523017729041,0,0.0
B0006,431,120,1.3841605738237488,24.0,3.4155210852213678,2.433234589649132,41.61679232360952,34.23744800906639,2946.031,0.6800643686533974,-0.03089148282421772,0,0.0
B0006,433,121,1.4051467790651473,24.0,3.4229838362549794,2.440822893388958,41.80245062827161,34.41428886050454,2955.438,0.6903752897183545,-0.020986205241398492,0,0.0
B0006,437,122,1.378719022627353,24.0,3.414757022019347,2.396078253891397,41.653004783464006,34.16445180476378,2937.625,0.6773908312410081,0.02642775643779438,0,0.0
B0006,441,123,1.3682657783199066,24.0,3.41435871627236,2.449306948268824,41.36061809844917,33.877146811272176,2929.078,0.6722549538545536,0.010453244307446319,0,0.0
B0006,445,124,1.3573151296618016,24.0,3.4091886698418046,2.384185417166802,41.42815616511055,33.839566254190565,2918.375,0.6668746922672389,0.010950648658105022,0,0.0
B0006,449,125,1.3524934638801596,24.0,3.411930366643558,2.4440756213040964,41.343265645039,33.818304796930946,2919.812,0.6645057163278422,0.004821665781642004,0,0.0
B0006,453,126,1.3474099151661236,24.0,3.4094417183837504,2.4296014294774673,41.38118673567723,33.812621135472135,2900.422,0.6620080723318286,0.005083548714035935,0,0.0
B0006,457,127,1.3370075130842318,24.0,3.4081896097479882,2.41022288115442,41.378450473707446,33.79894614410012,2901.375,0.656897174696045,0.010402402081891804,0,0.0
B0006,461,128,1.3312352966718526,24.0,3.40737851449911,2.4098927032454966,41.306600641009794,33.702723745621576,2901.187,0.6540611751852576,0.0057722164123792385,0,0.0
B0006,465,129,1.3259303781727643,24.0,3.4085862639015,2.453938411405305,41.204081036719124,33.63562651984647,2891.64,0.6514547680110712,0.005304918499088318,0,0.0
B0006,469,130,1.321578743867529,24.0,3.404843616147767,2.3940396792395253,41.32955629442644,33.690724061796516,2882.906,0.6493167274597319,0.004351634305235219,0,0.0
B0006,473,131,1.321225074066109,24.0,3.4081057374178703,2.45134737470238,41.300370296451625,33.71317033815572,2883.265,0.6491429627717592,0.00035366980142015336,0,0.0
B0006,477,132,1.3156485301862682,24.0,3.4091728540380735,2.475014603796582,41.243646229563595,33.65376593260611,2882.969,0.6464031008911139,0.005576543879840745,0,0.0
B0006,481,133,1.3209025697502388,24.0,3.4110817622184233,2.4569179775419294,41.36464929786556,33.983578066068176,2891.656,0.648984510278524,-0.005254039563970636,0,0.0
B0006,483,134,1.3474328767273906,24.0,3.4167486246717154,2.438240626221148,40.89285784811417,33.816348135475515,2901.25,0.6620193537828117,-0.026530306977151863,0,0.0
B0006,485,135,1.3260128072353616,24.0,3.4169689184247174,2.4946397780995584,40.652964511118334,33.60692030225909,2891.703,0.6514952669744675,0.021420069492029015,0,0.0
B0006,489,136,1.3101186784831063,24.0,3.4105763913818787,2.4367455144223555,40.58410707337388,33.47350597721994,2883.016,0.6436861797633369,0.015894128752255376,0,0.0
B0006,493,137,1.30521620229393,24.0,3.4113335283009314,2.4858689968085326,40.322783635307104,33.209178727620106,2873.453,0.6412775001365069,0.004902476189176275,0,0.0
B0006,497,138,1.3004061951355774,24.0,3.4081283345557187,2.3957550201907916,40.78032921971219,33.58088963686094,2874.031,0.6389142523000749,0.004810007158352558,0,0.0
B0006,501,139,1.300235735841116,24.0,3.4125732422699135,2.4504684570147006,40.85731522464202,33.76400861956033,2874.234,0.6388305024124815,0.00017045929446135588,0,0.0
B0006,505,140,1.2895066722480755,24.0,3.407693686560286,2.3942028718004007,40.74860220857894,33.57003564415372,2864.984,0.6335591097744968,0.0107290635930406,0,0.0
B0006,509,141,1.279253057384795,24.0,3.4073499608041957,2.4303844034459368,40.472276230208436,33.272050895552354,2855.093,0.6285213141239901,0.01025361486328058,0,0.0
B0006,513,142,1.2792078171714618,24.0,3.409292163767801,2.4755630989048205,40.28187574900838,33.12740933210319,2855.625,0.6284990867482796,4.5240213333075374e-05,0,0.0
B0006,517,143,1.274036760902923,24.0,3.4095492354804775,2.446712151873903,40.637565231244686,33.439116773449626,2855.594,0.6259584486293798,0.005171056268538754,0,0.0
B0006,521,144,1.2741273923001468,24.0,3.410318915287339,2.4607112018206894,40.64243349478575,33.482874768414376,2847.437,0.6260029775555019,-9.063139722376157e-05,0,0.0
B0006,525,145,1.2637639426440779,24.0,3.409269478846637,2.4619788522973796,40.38713367022122,33.22136307064441,2847.36,0.6209112179860495,0.010363449656068946,0,0.0
B0006,529,146,1.2581373688955233,24.0,3.4094374435069095,2.4999079970509284,40.15316398972329,32.98562738901426,2837.328,0.618146775481072,0.005626573748554575,0,0.0
B0006,533,147,1.253259864055301,24.0,3.403885091976961,2.4061574188511727,40.26211669866818,32.970182781539556,2837.281,0.6157503647520722,0.004877504840222313,0,0.0
B0006,537,148,1.2532313315493426,24.0,3.4065929107527846,2.40921365026611,40.65437976632703,33.31018716138479,2838.515,0.6157363461901961,2.8532505958356325e-05,0,0.0
B0006,541,149,1.2480874960313577,24.0,3.4095930016592684,2.4705399687343235,40.41021687551566,33.23406652671602,2828.328,0.613209082142838,0.005143835517984918,0,0.0
B0006,545,150,1.2534354284944844,24.0,3.409409922814414,2.4996841687041944,40.49521984011741,33.117656712920734,2838.265,0.6158366228941904,-0.005347932463126703,0,0.0
B0006,548,151,1.2898048773266901,24.0,3.4195489282896943,2.4839695531514434,41.357879741754175,33.78417036686004,2864.547,0.6337056235911395,-0.03636944883220572,0,0.0
B0006,552,152,1.2635402021758835,24.0,3.4151799904187996,2.4675402264113453,41.37902988743146,33.806439563441614,2846.39,0.620801290046241,0.02626467515080666,0,0.0
B0006,556,153,1.2479761706842853,24.0,3.4154594925159083,2.4946438160388325,41.20920760771975,33.63735785291911,2837.969,0.6131543858862738,0.01556403149159813,0,0.0
B0006,560,154,1.2321202877943334,24.0,3.4130336456755868,2.4577382116375843,41.20630554355683,33.58195933847606,2838.156,0.6053640895934027,0.01585588288995199,0,0.0
B0006,564,155,1.2271137666213534,24.0,3.4094524356574096,2.40986495422137,41.28239317323536,33.56245583951572,2829.843,0.6029042906907026,0.00500652117297995,0,0.0
B0006,568,156,1.2217397581377356,24.0,3.4138496008165014,2.479418189447868,41.1595683576961,33.5111267532655,2829.625,0.6002639382954212,0.005374008483617798,0,0.0
B0006,572,157,1.211102678915174,24.0,3.410900672125043,2.434585389303289,41.230427315370186,33.53675907012135,2819.437,0.5950377393250057,0.01063707922256163,0,0.0
B0006,576,158,1.2056159765131735,24.0,3.4105744140130074,2.425682710641569,41.21487873613708,33.49803069556778,2819.579,0.5923420182680926,0.005486702402000443,0,0.0
B0006,580,159,1.2008936262717274,24.0,3.4096514247359915,2.417924401749313,41.27439823262361,33.516977262709986,2810.672,0.5900218379391315,0.004722350241446183,0,0.0
B0006,584,160,1.1905903985558335,24.0,3.4128578373442537,2.4541577949851603,41.237668013317766,33.531923269271225,2811.485,0.5849596665522201,0.01030322771589387,0,0.0
B0006,588,161,1.185179251041941,24.0,3.413450901705652,2.463616101176541,41.24068073261839,33.567636169584304,2802.422,0.5823010670462684,0.005411147513892489,0,0.0
B0006,592,162,1.1796706818144624,24.0,3.414388187503409,2.470375229475307,41.28133907077437,33.60493096509702,2801.625,0.5795946024028492,0.005508569227478555,0,0.0
B0006,596,163,1.1745952836753915,24.0,3.412419038813061,2.4357634426689945,41.28338645880181,33.54281440778599,2802.031,0.5771009629390571,0.005075398139070986,0,0.0
B0006,600,164,1.15381833159625,24.0,3.4148103057455175,2.481190011798763,41.149193043289586,33.472459360982775,2793.39,0.5668928519254556,0.02077695207914143,0,0.0
B0006,604,165,1.1644009557372264,24.0,3.4166177332601,2.491537251958465,41.26268252018065,33.58210389885497,2793.39,0.5720922960804411,-0.010582624140976327,0,0.0
